number,original_method,SLOC_Logical,Cyclomatic,CyclomaticDensity,Halstead_Effort,Halstead_Bugs,Maintainability,refactored_method,SLOC_Logical,Cyclomatic,CyclomaticDensity,Halstead_Effort,Halstead_Bugs,Maintainability
31,"it('should not publish a scroll update after requested not to update while an animation frame is occurring', () => {\n const marshal: DimensionMarshal = getMarshalStub();\n const registry: Registry = createRegistry();\n const registerSpy = jest.spyOn(registry.droppable, 'register');\n const wrapper = mount(\n <WithAppContext marshal={marshal} registry={registry}>\n <ScrollableItem />\n </WithAppContext>,\n );\n const container: ?HTMLElement = wrapper\n .find('.scroll-container')\n .getDOMNode();\n invariant(container);\n // tell the droppable to watch for scrolling\n const callbacks: DroppableCallbacks =\n registerSpy.mock.calls[0][0].callbacks;\n\n // watch scroll will only be called after the dimension is requested\n callbacks.getDimensionAndWatchScroll(preset.windowScroll, scheduled);\n\n // first event\n scroll(container, { x: 500, y: 1000 });\n requestAnimationFrame.step();\n expect(marshal.updateDroppableScroll).toHaveBeenCalledTimes(1);\n // $ExpectError\n marshal.updateDroppableScroll.mockReset();\n\n // second event\n scroll(container, { x: 400, y: 100 });\n // no animation frame to release event fired yet\n\n // unwatching before frame fired\n callbacks.dragStopped();\n\n // flushing any frames\n requestAnimationFrame.flush();\n expect(marshal.updateDroppableScroll).not.toHaveBeenCalled();\n });",18,1,5.555555555555555,905.3685971096953,0.024258158428388608,90.734528341917,"  it('should not publish a scroll update after being stopped during an animation frame', () => {\n    const marshal: DimensionMarshal = getMarshalStub();\n    const registry: Registry = createRegistry();\n    const registerSpy = jest.spyOn(registry.droppable, 'register');\n    const wrapper = mount(\n      <WithAppContext marshal={marshal} registry={registry}>\n        <ScrollableItem />\n      </WithAppContext>,\n    );\n    const container: ?HTMLElement = wrapper\n      .find('.scroll-container')\n      .getDOMNode();\n    invariant(container);\n\n    const callbacks: DroppableCallbacks =\n      registerSpy.mock.calls[0][0].callbacks;\n\n    callbacks.getDimensionAndWatchScroll(preset.windowScroll, scheduled);\n\n    scroll(container, { x: 500, y: 1000 });\n    requestAnimationFrame.step();\n    expect(marshal.updateDroppableScroll).toHaveBeenCalledTimes(1);\n    marshal.updateDroppableScroll.mockReset();\n\n    scroll(container, { x: 400, y: 100 });\n    callbacks.dragStopped();\n\n    requestAnimationFrame.flush();\n    expect(marshal.updateDroppableScroll).not.toHaveBeenCalled();\n  });\n",18,1,5.555555555555555,905.3685971096953,0.024258158428388608,90.734528341917
32,"it('should stop watching scroll when no longer required to publish', () => {\n // this can happen if you scroll backward and forward super quick\n const marshal: DimensionMarshal = getMarshalStub();\n const registry: Registry = createRegistry();\n const registerSpy = jest.spyOn(registry.droppable, 'register');\n const wrapper = mount(\n <WithAppContext marshal={marshal} registry={registry}>\n <ScrollableItem />\n </WithAppContext>,\n );\n const container: ?HTMLElement = wrapper\n .find('.scroll-container')\n .getDOMNode();\n invariant(container);\n // tell the droppable to watch for scrolling\n const callbacks: DroppableCallbacks = registerSpy.mock.calls[0][0].callbacks;\n\n // watch scroll will only be called after the dimension is requested\n callbacks.getDimensionAndWatchScroll(preset.windowScroll, immediate);\n\n // first event\n scroll(container, { x: 500, y: 1000 });\n expect(marshal.updateDroppableScroll).toHaveBeenCalledTimes(1);\n // $ExpectError\n marshal.updateDroppableScroll.mockReset();\n\n callbacks.dragStopped();\n\n // scroll event after no longer watching\n scroll(container, { x: 190, y: 400 });\n expect(marshal.updateDroppableScroll).not.toHaveBeenCalled();\n});",16,1,6.25,830.9664922109746,0.02282338932417839,93.11815715812183,"it('should stop watching scroll when no longer required to publish', () => {\n  const marshal: DimensionMarshal = getMarshalStub();\n  const registry: Registry = createRegistry();\n  const registerSpy = jest.spyOn(registry.droppable, 'register');\n  const wrapper = mount(\n    <WithAppContext marshal={marshal} registry={registry}>\n      <ScrollableItem />\n    </WithAppContext>,\n  );\n  const container: ?HTMLElement = wrapper\n    .find('.scroll-container')\n    .getDOMNode();\n  invariant(container);\n\n  const callbacks: DroppableCallbacks = registerSpy.mock.calls[0][0].callbacks;\n  callbacks.getDimensionAndWatchScroll(preset.windowScroll, immediate);\n\n  scroll(container, { x: 500, y: 1000 });\n  expect(marshal.updateDroppableScroll).toHaveBeenCalledTimes(1);\n  marshal.updateDroppableScroll.mockReset();\n\n  callbacks.dragStopped();\n  scroll(container, { x: 190, y: 400 });\n  expect(marshal.updateDroppableScroll).not.toHaveBeenCalled();\n});",16,1,6.25,830.9664922109746,0.02282338932417839,93.11815715812183
33,"it('should have every prettier target following the file name convention', async () => {\n const targets: string[] = pkg.config.prettier_target.split(' ');\n const paths: string[] = await globby(targets);\n\n invariant(\n paths.length,\n 'Could not find files to test against file name convention',\n );\n\n paths.forEach((filePath: string) => {\n if (exceptions.includes(filePath)) {\n return;\n }\n\n const isMatching: boolean = isSnakeCase(filePath);\n\n invariant(\n isMatching,\n `${filePath} does not follow the file path convention (snake-case.js) ${convention.toString()}`,\n );\n\n expect(isMatching).toBe(true);\n });\n});",13,2,15.384615384615385,329.51188268314564,0.012759824587919761,100,"it('should have every prettier target following the file name convention', async () => {\n  const targets: string[] = pkg.config.prettier_target.split(' ');\n  const paths: string[] = await globby(targets);\n\n  invariant(\n    paths.length,\n    'Could not find files to test against file name convention',\n  );\n\n  const nonCompliantFiles = paths.filter(\n    (filePath: string) =>\n      !exceptions.includes(filePath) && !isSnakeCase(filePath)\n  );\n\n  expect(nonCompliantFiles).toHaveLength(0);\n\n  nonCompliantFiles.forEach((filePath: string) => {\n    invariant(\n      false,\n      `${filePath} does not follow the file path convention (snake-case.js) ${convention.toString()}`,\n    );\n  });\n});\n",10,2,20,802.5384603950748,0.014490519668047711,100
34,"it('should end all nested docs with a link back to the documentation root', async () => {\n const files: string[] = await globby('docs/**/*.md');\n expect(files.length).toBeGreaterThan(0);\n const backLink: string =\n '[← Back to documentation](/README.md#documentation-)';\n\n for (const file of files) {\n const contents: string = await fs.readFile(file, 'utf8');\n\n // Printing a nice message to allow for quick fixing\n const endsWithBacklink: boolean = contents.trim().endsWith(backLink);\n\n if (!endsWithBacklink) {\n expect(`\n File: ""${file}""\n Did not end with back link\n `).toBe(true);\n }\n\n // need at least one assertion\n expect(true).toBe(true);\n }\n});",14,3,21.428571428571427,498.72270565528567,0.012208523980002346,99.90876630390645,"it('should end all nested docs with a link back to the documentation root', async () => {\n  const files: string[] = await globby('docs/**/*.md');\n  expect(files.length).toBeGreaterThan(0);\n  const backLink: string =\n    '[← Back to documentation](/README.md#documentation-)';\n\n  const results = await Promise.all(\n    files.map(async (file) => {\n      const contents: string = await fs.readFile(file, 'utf8');\n      return { file, endsWithBacklink: contents.trim().endsWith(backLink) };\n    })\n  );\n\n  results.forEach(({ file, endsWithBacklink }) => {\n    expect(endsWithBacklink).toBe(\n      true,\n      `File: ""${file}"" did not end with back link`\n    );\n  });\n});\n",12,1,8.333333333333332,464.0770202111545,0.014605803922978977,100
35,"it('should return false if an element has overflow:visible', () => {\n ['overflowY', 'overflowX'].forEach((overflow: string) => {\n const el: HTMLElement = document.createElement('div');\n // $ExpectError - flow being mean\n el.style[overflow] = 'visible';\n expect(getClosestScrollable(el)).toBe(null);\n });\n});",7,1,14.285714285714285,234.56524738296298,0.008627890130576228,100,"it('should return false if an element has overflow:visible', () => {\n  ['overflowY', 'overflowX'].forEach((overflow: string) => {\n    const el: HTMLElement = document.createElement('div');\n    // $ExpectError - flow being mean\n    el.style[overflow] = 'visible';\n    expect(getClosestScrollable(el)).toBeNull();\n  });\n});",7,1,14.285714285714285,234.56524738296298,0.008627890130576228,100
36,"it('should warn if the body might be a scroll container', () => {\n body.style.overflowX = 'auto';\n html.style.overflowY = 'auto';\n\n expect(getClosestScrollable(body)).toBe(null);\n expect(console.warn).toHaveBeenCalled();\n });",6,1,16.666666666666664,260.1378136824323,0.008767126040623019,100,"  it('should warn if the body might be a scroll container', () => {\n    body.style.overflowX = 'auto';\n    html.style.overflowY = 'auto';\n\n    expect(getClosestScrollable(body)).toBeNull();\n    expect(console.warn).toHaveBeenCalledWith(\n      expect.stringContaining('A potential scroll container was detected')\n    );\n  });",6,1,16.666666666666664,317.79807709949824,0.00988217501962691,100
37,"it('should not mark the body as a scroll container if it does not have any overflow set', () => {\n body.style.overflowX = 'visible';\n expect(getClosestScrollable(body)).toBe(null);\n expect(console.warn).not.toHaveBeenCalled();\n });",5,1,20,193.84615384615384,0.007745047644751603,100,"  it('should not mark the body as a scroll container if it does not have any overflow set', () => {\n    body.style.overflowX = 'visible';\n    expect(getClosestScrollable(body)).toBeNull();\n    expect(console.warn).not.toHaveBeenCalledWith(expect.any(String));\n  });",5,1,20,247.69354508567335,0.008884647488325967,100
38,"it('should not mark the body as a scroll container if the html element has visible overflow', () => {\n body.style.overflowX = 'auto';\n html.style.overflowY = 'visible';\n expect(getClosestScrollable(body)).toBe(null);\n expect(console.warn).not.toHaveBeenCalled();\n });",6,1,16.666666666666664,264.8317309162485,0.0093549651308736,100,"  it('should not mark the body as a scroll container if the html element has visible overflow', () => {\n    body.style.overflowX = 'auto';\n    html.style.overflowY = 'visible';\n    expect(getClosestScrollable(body)).toBeNull();\n    expect(console.warn).not.toHaveBeenCalledWith(expect.any(String));\n  });",6,1,16.666666666666664,322.1032776704425,0.010456376640062838,100
39,"it('should animate a mount', () => {\n const wrapper: ReactWrapper<*> = mount(\n <Placeholder\n contextId={contextId}\n animate=""open""\n placeholder={placeholder}\n onClose={jest.fn()}\n onTransitionEnd={jest.fn()}\n />,\n );\n\n expect(getCreatePlaceholderCalls().length).toBe(1);\n\n // first call had an empty size\n const onMount: PlaceholderStyle = getPlaceholderStyle(wrapper);\n expectIsEmpty(onMount);\n\n // Will trigger a .setState\n act(() => {\n jest.runOnlyPendingTimers();\n });\n\n // tell enzyme that something has changed\n wrapper.update();\n\n const postMount: PlaceholderStyle = getPlaceholderStyle(wrapper);\n expectIsFull(postMount);\n});",12,1,8.333333333333332,359.5836384377935,0.013362885383856537,100,"it('should animate a mount', () => {\n  const wrapper: ReactWrapper<*> = mount(\n    <Placeholder\n      contextId={contextId}\n      animate=""open""\n      placeholder={placeholder}\n      onClose={jest.fn()}\n      onTransitionEnd={jest.fn()}\n    />,\n  );\n\n  expect(getCreatePlaceholderCalls()).toHaveLength(1);\n\n  // first call had an empty size\n  const onMount: PlaceholderStyle = getPlaceholderStyle(wrapper);\n  expectIsEmpty(onMount);\n\n  // Will trigger a .setState\n  act(() => {\n    jest.runOnlyPendingTimers();\n  });\n\n  // tell enzyme that something has changed\n  wrapper.update();\n\n  const postMount: PlaceholderStyle = getPlaceholderStyle(wrapper);\n  expect(postMount).toEqual(expect.objectContaining({\n    width: expect.any(Number),\n    height: expect.any(Number),\n  }));\n});",12,1,8.333333333333332,547.4687935957504,0.016503975152354727,100
40,"it('should announce with the default message if no responder is provided', () => {\n // This test is not relevant for onDragEnd as it must always be provided\n if (current.responder === 'onDragEnd') {\n expect(true).toBe(true);\n return;\n }\n // unsetting responder\n responders[current.responder] = undefined;\n current.execute(store);\n expect(announce).toHaveBeenCalledWith(current.defaultMessage);\n });",9,2,22.22222222222222,384.82450727596193,0.009063240809455704,100,"    if (current.responder !== 'onDragEnd') {\n      it('should announce with the default message if no responder is provided', () => {\n      // unsetting responder\n      responders[current.responder] = undefined;\n      current.execute(store);\n      expect(announce).toHaveBeenCalledWith(current.defaultMessage);\n      });\n    }",7,2,28.57142857142857,310.01833549791036,0.008043528820279,100
41,"it('should recover from rbd errors', () => {\n let hasThrown: boolean = false;\n function CanThrow(props: { shouldThrow: boolean }) {\n if (!hasThrown && props.shouldThrow) {\n hasThrown = true;\n invariant(false, 'throwing');\n }\n return null;\n }\n\n const { rerender, getByTestId } = render(\n <App anotherChild={<CanThrow shouldThrow={false} />} />,\n );\n\n simpleLift(keyboard, getByTestId('0'));\n expect(isDragging(getByTestId('0'))).toBe(true);\n\n withError(() => {\n rerender(<App anotherChild={<CanThrow shouldThrow />} />);\n });\n\n expect(isDragging(getByTestId('0'))).toBe(false);\n});",16,3,18.75,1119.5815841241106,0.013025516312370856,97.2403062514302,"it('should recover from rbd errors', () => {\n  function CanThrowOnce() {\n    throw new Error('throwing');\n  }\n\n  const { rerender, getByTestId } = render(\n    <App anotherChild={null} />,\n  );\n\n  simpleLift(keyboard, getByTestId('0'));\n  expect(isDragging(getByTestId('0'))).toBe(true);\n\n  withError(() => {\n    rerender(<App anotherChild={<CanThrowOnce />} />);\n  });\n\n  expect(isDragging(getByTestId('0'))).toBe(false);\n});\n",11,1,9.090909090909092,297.5672948430247,0.010296291210669795,100
